ticket_id,status,status_group,priority,source,topic,product_group,support_level,agent_group,agent_name,country,latitude,longitude,created_at,created_date,year_month,created_year,created_month_number,created_month_name,created_quarter,created_day_name,expected_first_response_at,first_response_at,response_target_minutes,first_response_minutes,source_response_sla_status,calculated_response_sla_status,response_sla_breached,expected_resolution_at,resolution_at,resolution_target_hours,resolution_hours,source_resolution_sla_status,calculated_resolution_sla_status,resolution_sla_breached,closed_at,closure_hours,agent_interactions,survey_score,is_active_backlog,is_completed,active_overdue,backlog_age_days,invalid_response_timestamp,response_sla_label_mismatch,resolution_sla_label_mismatch,data_quality_issue,agent_id
2358,Closed,Completed,Medium,Email,Product setup,Training and Consulting Services,Tier 2,2nd line support,Heather Urry,Republic of Ireland,53.094024,-8.019675,2023-06-15 19:11:03.000000,2023-06-15,2023-06,2023,6,June,Q2,Thursday,2023-06-15 20:11:03.000000,2023-06-15 20:05:41.448000,60.0,54.64,Within SLA,Within SLA,False,2023-06-17 19:11:03.000000,2023-06-16 16:58:36.187000,48.0,21.79,Within SLA,Within SLA,False,2023-06-18 08:52:25.933000,61.69,8.0,1.0,False,True,False,0.0,False,False,False,None,AG007
2359,Closed,Completed,Low,Chat,Product setup,Custom software development,Tier 2,2nd line support,Adolpho Messingham,France,48.864716,2.349014,2023-06-15 03:22:26.000000,2023-06-15,2023-06,2023,6,June,Q2,Thursday,2023-06-15 03:24:26.000000,2023-06-15 03:24:14.005000,2.0,1.8,Within SLA,Within SLA,False,2023-06-16 03:22:26.000000,2023-06-15 10:47:43.548000,24.0,7.42,Within SLA,Within SLA,False,2023-06-16 09:47:03.778000,30.41,4.0,3.0,False,True,False,0.0,False,False,False,None,AG006
2360,Closed,Completed,Low,Chat,Training request,Training and Consulting Services,Tier 1,1st line support,Nicola Wane,Germany,51.165691,10.451526,2023-06-15 12:47:13.000000,2023-06-15,2023-06,2023,6,June,Q2,Thursday,2023-06-15 12:49:13.000000,2023-06-15 12:48:22.758000,2.0,1.16,Within SLA,Within SLA,False,2023-06-16 12:47:13.000000,2023-06-16 08:59:24.434000,24.0,20.2,Within SLA,Within SLA,False,2023-06-18 23:26:43.894000,82.66,6.0,4.0,False,True,False,0.0,False,False,False,None,AG004
2361,Resolved,Completed,Low,Email,Feature request,Ready to use Software,Tier 2,2nd line support,Heather Urry,Greece,39.368279,21.863141,2023-06-15 01:48:45.000000,2023-06-15,2023-06,2023,6,June,Q2,Thursday,2023-06-15 02:48:45.000000,2023-06-15 02:17:08.247000,60.0,28.39,Within SLA,Within SLA,False,2023-06-17 01:48:45.000000,2023-06-15 05:51:55.956000,48.0,4.05,Within SLA,Within SLA,False,,,2.0,,False,True,False,0.0,False,False,False,None,AG007
2362,Closed,Completed,Medium,Email,Training request,Training and Consulting Services,Tier 2,2nd line support,Heather Urry,Poland,52.536273,19.050639,2023-06-15 21:46:17.000000,2023-06-15,2023-06,2023,6,June,Q2,Thursday,2023-06-15 22:46:17.000000,2023-06-15 22:31:50.413000,60.0,45.56,Within SLA,Within SLA,False,2023-06-17 21:46:17.000000,2023-06-17 08:17:10.177000,48.0,34.51,Within SLA,Within SLA,False,2023-06-16 17:08:56.061000,19.38,10.0,2.0,False,True,False,0.0,False,False,False,None,AG007
2363,Resolved,Completed,Medium,Email,Feature request,Custom software development,Tier 2,2nd line support,Adolpho Messingham,United Kingdom,55.378052,-3.435973,2023-06-15 00:54:40.000000,2023-06-15,2023-06,2023,6,June,Q2,Thursday,2023-06-15 01:54:40.000000,2023-06-15 01:43:03.907000,60.0,48.4,Within SLA,Within SLA,False,2023-06-17 00:54:40.000000,2023-06-16 20:27:13.644000,48.0,43.54,Within SLA,Within SLA,False,,,7.0,,False,True,False,0.0,False,False,False,None,AG006
2364,Resolved,Completed,Low,Email,Feature request,Custom software development,Tier 1,1st line support,Connor Danielovitch,Czech Republic,49.8037633,15.4749126,2023-06-16 21:52:30.000000,2023-06-16,2023-06,2023,6,June,Q2,Friday,2023-06-16 22:52:30.000000,2023-06-16 22:45:22.744000,60.0,52.88,Within SLA,Within SLA,False,2023-06-18 21:52:30.000000,2023-06-21 13:03:25.824000,48.0,111.18,SLA Violated,SLA Violated,True,,,1.0,,False,True,False,0.0,False,False,False,None,AG002
2365,Closed,Completed,Medium,Email,Purchasing and invoicing,Ready to use Software,Tier 1,1st line support,Sheela Cutten,Republic of Ireland,53.094024,-8.019675,2023-06-16 11:53:56.000000,2023-06-16,2023-06,2023,6,June,Q2,Friday,2023-06-16 12:53:56.000000,2023-06-16 12:23:33.525000,60.0,29.63,Within SLA,Within SLA,False,2023-06-18 11:53:56.000000,2023-06-18 01:37:18.569000,48.0,37.72,Within SLA,Within SLA,False,2023-06-20 09:46:21.072000,93.87,1.0,4.0,False,True,False,0.0,False,False,False,None,AG005
2366,Closed,Completed,High,Email,Other,Ready to use Software,Tier 1,1st line support,Kristos Westoll,Greece,39.368279,21.863141,2023-06-16 15:52:33.000000,2023-06-16,2023-06,2023,6,June,Q2,Friday,2023-06-16 16:52:33.000000,2023-06-16 16:28:42.319000,60.0,36.16,Within SLA,Within SLA,False,2023-06-18 15:52:33.000000,2023-06-18 14:06:05.272000,48.0,46.23,Within SLA,Within SLA,False,2023-06-20 00:34:47.478000,80.7,5.0,5.0,False,True,False,0.0,False,False,False,None,AG003
2367,Closed,Completed,Low,Chat,Product setup,Ready to use Software,Tier 1,1st line support,Kristos Westoll,Greece,39.368279,21.863141,2023-06-16 09:59:53.000000,2023-06-16,2023-06,2023,6,June,Q2,Friday,2023-06-16 10:01:53.000000,2023-06-16 10:01:28.658000,2.0,1.59,Within SLA,Within SLA,False,2023-06-17 09:59:53.000000,2023-06-16 14:30:21.974000,24.0,4.51,Within SLA,Within SLA,False,2023-06-24 02:53:52.316000,184.9,3.0,4.0,False,True,False,0.0,False,False,False,None,AG003
2368,Resolved,Completed,Low,Email,Pricing and licensing,Custom software development,Tier 1,1st line support,Connor Danielovitch,Republic of Ireland,53.094024,-8.019675,2023-06-16 16:30:16.000000,2023-06-16,2023-06,2023,6,June,Q2,Friday,2023-06-16 17:30:16.000000,2023-06-16 17:35:48.650000,60.0,65.54,SLA Violated,SLA Violated,True,2023-06-18 16:30:16.000000,2023-06-20 04:22:07.346000,48.0,83.86,SLA Violated,SLA Violated,True,,,1.0,,False,True,False,0.0,False,False,False,None,AG002
2369,In progress,Active,Low,Chat,Product setup,Custom software development,Tier 2,2nd line support,Michele Whyatt,France,48.864716,2.349014,2023-06-16 06:07:53.000000,2023-06-16,2023-06,2023,6,June,Q2,Friday,2023-06-16 06:09:53.000000,2023-06-16 06:09:10.194000,2.0,1.29,Within SLA,Within SLA,False,2023-06-17 06:07:53.000000,,24.0,,SLA Violated,SLA Violated,True,,,4.0,,True,False,True,201.98,False,False,False,None,AG008
2370,Closed,Completed,Low,Email,Pricing and licensing,Custom software development,Tier 1,1st line support,Bernard Beckley,Greece,39.368279,21.863141,2023-06-16 14:52:30.000000,2023-06-16,2023-06,2023,6,June,Q2,Friday,2023-06-16 15:52:30.000000,2023-06-16 15:42:36.200000,60.0,50.1,Within SLA,Within SLA,False,2023-06-18 14:52:30.000000,2023-06-17 11:22:04.936000,48.0,20.49,Within SLA,Within SLA,False,2023-06-17 04:17:24.756000,13.42,10.0,4.0,False,True,False,0.0,False,False,False,None,AG001
2371,In progress,Active,Medium,Email,Purchasing and invoicing,Ready to use Software,Tier 2,2nd line support,Adolpho Messingham,Republic of Ireland,53.094024,-8.019675,2023-06-16 18:36:18.000000,2023-06-16,2023-06,2023,6,June,Q2,Friday,2023-06-16 19:36:18.000000,2023-06-16 18:46:24.604000,60.0,10.11,Within SLA,Within SLA,False,2023-06-18 18:36:18.000000,,48.0,,SLA Violated,SLA Violated,True,,,1.0,,True,False,True,201.46,False,False,False,None,AG006
2372,Resolved,Completed,Low,Chat,Pricing and licensing,Ready to use Software,Tier 1,1st line support,Bernard Beckley,Spain,39.67337,-4.767726,2023-06-16 18:14:15.000000,2023-06-16,2023-06,2023,6,June,Q2,Friday,2023-06-16 18:16:15.000000,2023-06-16 18:14:55.205000,2.0,0.67,Within SLA,Within SLA,False,2023-06-17 18:14:15.000000,2023-06-17 04:48:38.936000,24.0,10.57,Within SLA,Within SLA,False,,,3.0,,False,True,False,0.0,False,False,False,None,AG001
2373,Closed,Completed,High,Email,Bug report,Ready to use Software,Tier 1,1st line support,Sheela Cutten,France,48.864716,2.349014,2023-06-16 03:03:28.000000,2023-06-16,2023-06,2023,6,June,Q2,Friday,2023-06-16 04:03:28.000000,2023-06-16 04:01:06.115000,60.0,57.64,Within SLA,Within SLA,False,2023-06-18 03:03:28.000000,2023-06-17 04:24:55.290000,48.0,25.36,Within SLA,Within SLA,False,2023-06-18 13:38:48.154000,58.59,3.0,4.0,False,True,False,0.0,False,False,False,None,AG005
2374,Closed,Completed,Low,Email,Bug report,Ready to use Software,Tier 1,1st line support,Bernard Beckley,Poland,52.536273,19.050639,2023-06-17 13:06:16.000000,2023-06-17,2023-06,2023,6,June,Q2,Saturday,2023-06-17 14:06:16.000000,2023-06-17 13:36:16.047000,60.0,30.0,Within SLA,Within SLA,False,2023-06-19 13:06:16.000000,2023-06-18 07:10:38.935000,48.0,18.07,Within SLA,Within SLA,False,2023-06-23 07:12:35.102000,138.11,1.0,2.0,False,True,False,0.0,False,False,False,None,AG001
2375,Closed,Completed,Low,Email,Pricing and licensing,Training and Consulting Services,Tier 1,1st line support,Sheela Cutten,United Kingdom,55.378052,-3.435973,2023-06-17 06:29:35.000000,2023-06-17,2023-06,2023,6,June,Q2,Saturday,2023-06-17 07:29:35.000000,2023-06-17 07:26:15.434000,60.0,56.67,Within SLA,Within SLA,False,2023-06-19 06:29:35.000000,2023-06-18 00:09:34.684000,48.0,17.67,Within SLA,Within SLA,False,2023-06-22 17:38:40.370000,131.15,6.0,4.0,False,True,False,0.0,False,False,False,None,AG005
2376,In progress,Active,Low,Chat,Pricing and licensing,Ready to use Software,Tier 1,1st line support,Kristos Westoll,United Kingdom,55.378052,-3.435973,2023-06-17 06:31:32.000000,2023-06-17,2023-06,2023,6,June,Q2,Saturday,2023-06-17 06:33:32.000000,2023-06-17 06:37:18.816000,2.0,5.78,SLA Violated,SLA Violated,True,2023-06-18 06:31:32.000000,,24.0,,SLA Violated,SLA Violated,True,,,9.0,,True,False,True,200.96,False,False,False,None,AG003
2381,Resolved,Completed,Low,Chat,Feature request,Custom software development,Tier 2,2nd line support,Adolpho Messingham,United Kingdom,55.378052,-3.435973,2023-06-18 18:13:48.000000,2023-06-18,2023-06,2023,6,June,Q2,Sunday,2023-06-18 18:15:48.000000,2023-06-18 18:14:17.005000,2.0,0.48,Within SLA,Within SLA,False,2023-06-19 18:13:48.000000,2023-06-20 07:45:44.823000,24.0,37.53,SLA Violated,SLA Violated,True,,,7.0,,False,True,False,0.0,False,False,False,None,AG006
2382,Closed,Completed,Low,Chat,Pricing and licensing,Custom software development,Tier 1,1st line support,Sheela Cutten,Poland,52.536273,19.050639,2023-06-18 14:10:22.000000,2023-06-18,2023-06,2023,6,June,Q2,Sunday,2023-06-18 14:12:22.000000,2023-06-18 14:10:46.982000,2.0,0.42,Within SLA,Within SLA,False,2023-06-19 14:10:22.000000,2023-06-18 19:08:10.019000,24.0,4.96,Within SLA,Within SLA,False,2023-06-20 01:53:06.382000,35.71,3.0,3.0,False,True,False,0.0,False,False,False,None,AG005
2383,In progress,Active,High,Chat,Product setup,Ready to use Software,Tier 1,1st line support,Kristos Westoll,Spain,39.67337,-4.767726,2023-06-19 07:11:25.000000,2023-06-19,2023-06,2023,6,June,Q2,Monday,2023-06-19 07:13:25.000000,2023-06-19 07:13:43.664000,2.0,2.31,SLA Violated,SLA Violated,True,2023-06-20 07:11:25.000000,,24.0,,SLA Violated,SLA Violated,True,,,6.0,,True,False,True,198.94,False,False,False,None,AG003
2384,Closed,Completed,Low,Chat,Pricing and licensing,Custom software development,Tier 1,1st line support,Connor Danielovitch,Italy,43.036776,12.678565,2023-06-19 10:06:01.000000,2023-06-19,2023-06,2023,6,June,Q2,Monday,2023-06-19 10:08:01.000000,2023-06-19 10:07:05.875000,2.0,1.08,Within SLA,Within SLA,False,2023-06-20 10:06:01.000000,2023-06-20 08:41:31.953000,24.0,22.59,Within SLA,Within SLA,False,2023-06-23 19:47:44.142000,105.7,6.0,4.0,False,True,False,0.0,False,False,False,None,AG002
2385,In progress,Active,Low,Email,Feature request,Other,Tier 2,2nd line support,Adolpho Messingham,Slovenia,46.1491664,14.9860106,2023-06-19 02:56:47.000000,2023-06-19,2023-06,2023,6,June,Q2,Monday,2023-06-19 03:56:47.000000,2023-06-19 03:19:46.645000,60.0,22.99,Within SLA,Within SLA,False,2023-06-21 02:56:47.000000,,48.0,,SLA Violated,SLA Violated,True,,,1.0,,True,False,True,199.11,False,False,False,None,AG006
2386,Closed,Completed,Low,Email,Product setup,Ready to use Software,Tier 2,2nd line support,Heather Urry,Republic of Ireland,53.094024,-8.019675,2023-06-19 09:47:32.000000,2023-06-19,2023-06,2023,6,June,Q2,Monday,2023-06-19 10:47:32.000000,2023-06-19 10:25:29.499000,60.0,37.96,Within SLA,Within SLA,False,2023-06-21 09:47:32.000000,2023-06-20 05:32:37.189000,48.0,19.75,Within SLA,Within SLA,False,2023-06-22 11:14:20.353000,73.45,1.0,5.0,False,True,False,0.0,False,False,False,None,AG007
2387,In progress,Active,Medium,Email,Bug report,Custom software development,Tier 1,1st line support,Sheela Cutten,Austria,47.6964719,13.3457347,2023-06-19 15:00:04.000000,2023-06-19,2023-06,2023,6,June,Q2,Monday,2023-06-19 16:00:04.000000,2023-06-19 15:04:13.722000,60.0,4.16,Within SLA,Within SLA,False,2023-06-21 15:00:04.000000,,48.0,,SLA Violated,SLA Violated,True,,,9.0,,True,False,True,198.61,False,False,False,None,AG005
2388,In progress,Active,Low,Email,Pricing and licensing,Other,Tier 1,1st line support,Sheela Cutten,Czech Republic,49.8037633,15.4749126,2023-06-19 18:56:11.000000,2023-06-19,2023-06,2023,6,June,Q2,Monday,2023-06-19 19:56:11.000000,2023-06-19 19:55:42.995000,60.0,59.53,Within SLA,Within SLA,False,2023-06-21 18:56:11.000000,,48.0,,SLA Violated,SLA Violated,True,,,1.0,,True,False,True,198.45,False,False,False,None,AG005
2389,Resolved,Completed,Medium,Email,Feature request,Ready to use Software,Tier 1,1st line support,Connor Danielovitch,Austria,47.6964719,13.3457347,2023-06-19 13:19:08.000000,2023-06-19,2023-06,2023,6,June,Q2,Monday,2023-06-19 14:19:08.000000,2023-06-19 13:32:28.836000,60.0,13.35,Within SLA,Within SLA,False,2023-06-21 13:19:08.000000,2023-06-19 20:41:51.551000,48.0,7.38,Within SLA,Within SLA,False,,,7.0,,False,True,False,0.0,False,False,False,None,AG002
2390,Closed,Completed,Low,Email,Purchasing and invoicing,Other,Tier 1,1st line support,Bernard Beckley,United Kingdom,55.378052,-3.435973,2023-06-20 05:58:21.000000,2023-06-20,2023-06,2023,6,June,Q2,Tuesday,2023-06-20 06:58:21.000000,2023-06-20 06:03:16.850000,60.0,4.93,Within SLA,Within SLA,False,2023-06-22 05:58:21.000000,2023-06-22 01:44:26.795000,48.0,43.77,Within SLA,Within SLA,False,2023-06-22 12:41:45.311000,54.72,1.0,5.0,False,True,False,0.0,False,False,False,None,AG001
2391,In progress,Active,Low,Chat,Product setup,Ready to use Software,Tier 1,1st line support,Nicola Wane,Czech Republic,49.8037633,15.4749126,2023-06-20 03:21:33.000000,2023-06-20,2023-06,2023,6,June,Q2,Tuesday,2023-06-20 03:23:33.000000,2023-06-20 03:22:39.769000,2.0,1.11,Within SLA,Within SLA,False,2023-06-21 03:21:33.000000,,24.0,,SLA Violated,SLA Violated,True,,,5.0,,True,False,True,198.1,False,False,False,None,AG004
2392,Closed,Completed,Low,Email,Pricing and licensing,Other,Tier 1,1st line support,Bernard Beckley,Bulgaria,42.7249925,25.4833039,2023-06-20 00:42:46.000000,2023-06-20,2023-06,2023,6,June,Q2,Tuesday,2023-06-20 01:42:46.000000,2023-06-20 01:41:53.286000,60.0,59.12,Within SLA,Within SLA,False,2023-06-22 00:42:46.000000,2023-06-23 15:17:53.004000,48.0,86.59,SLA Violated,SLA Violated,True,2023-06-25 11:38:46.816000,130.93,3.0,2.0,False,True,False,0.0,False,False,False,None,AG001
2393,Closed,Completed,Low,Phone,Product setup,Ready to use Software,Tier 1,1st line support,Connor Danielovitch,United Kingdom,55.378052,-3.435973,2023-06-20 03:00:12.000000,2023-06-20,2023-06,2023,6,June,Q2,Tuesday,2023-06-20 03:02:12.000000,2023-06-20 03:00:49.593000,2.0,0.63,Within SLA,Within SLA,False,2023-06-22 03:00:12.000000,2023-06-21 10:31:17.533000,48.0,31.52,Within SLA,Within SLA,False,2023-06-20 22:49:11.669000,19.82,3.0,3.0,False,True,False,0.0,False,False,False,None,AG002
2394,Closed,Completed,Low,Chat,Other,Ready to use Software,Tier 1,1st line support,Connor Danielovitch,Italy,43.036776,12.678565,2023-06-20 04:41:46.000000,2023-06-20,2023-06,2023,6,June,Q2,Tuesday,2023-06-20 04:43:46.000000,2023-06-20 04:43:05.749000,2.0,1.33,Within SLA,Within SLA,False,2023-06-21 04:41:46.000000,2023-06-20 23:55:56.728000,24.0,19.24,Within SLA,Within SLA,False,2023-06-21 04:13:43.786000,23.53,3.0,4.0,False,True,False,0.0,False,False,False,None,AG002
2395,Closed,Completed,High,Email,Product setup,Ready to use Software,Tier 2,2nd line support,Michele Whyatt,United Kingdom,55.378052,-3.435973,2023-06-21 19:25:13.000000,2023-06-21,2023-06,2023,6,June,Q2,Wednesday,2023-06-21 20:25:13.000000,2023-06-21 19:40:16.454000,60.0,15.06,Within SLA,Within SLA,False,2023-06-23 19:25:13.000000,2023-06-22 16:57:48.036000,48.0,21.54,Within SLA,Within SLA,False,2023-06-25 21:33:41.235000,98.14,10.0,1.0,False,True,False,0.0,False,False,False,None,AG008
2396,Resolved,Completed,High,Email,Pricing and licensing,Custom software development,Tier 1,1st line support,Bernard Beckley,Germany,51.165691,10.451526,2023-06-21 17:34:47.000000,2023-06-21,2023-06,2023,6,June,Q2,Wednesday,2023-06-21 18:34:47.000000,2023-06-21 18:09:39.661000,60.0,34.88,Within SLA,Within SLA,False,2023-06-23 17:34:47.000000,2023-06-23 07:58:31.417000,48.0,38.4,Within SLA,Within SLA,False,,,7.0,,False,True,False,0.0,False,False,False,None,AG001
2397,Resolved,Completed,Low,Email,Other,Custom software development,Tier 1,1st line support,Connor Danielovitch,Poland,52.536273,19.050639,2023-06-21 05:06:53.000000,2023-06-21,2023-06,2023,6,June,Q2,Wednesday,2023-06-21 06:06:53.000000,2023-06-21 05:32:02.043000,60.0,25.15,Within SLA,Within SLA,False,2023-06-23 05:06:53.000000,2023-06-22 08:11:45.070000,48.0,27.08,Within SLA,Within SLA,False,,,2.0,,False,True,False,0.0,False,False,False,None,AG002
2398,Closed,Completed,Low,Email,Purchasing and invoicing,Ready to use Software,Tier 1,1st line support,Connor Danielovitch,Bulgaria,42.7249925,25.4833039,2023-06-21 19:47:41.000000,2023-06-21,2023-06,2023,6,June,Q2,Wednesday,2023-06-21 20:47:41.000000,2023-06-21 19:50:00.684000,60.0,2.33,Within SLA,Within SLA,False,2023-06-23 19:47:41.000000,2023-06-22 13:39:42.319000,48.0,17.87,Within SLA,Within SLA,False,2023-06-24 02:05:35.301000,54.3,10.0,5.0,False,True,False,0.0,False,False,False,None,AG002
2399,Closed,Completed,High,Chat,Product setup,Custom software development,Tier 2,2nd line support,Heather Urry,United Kingdom,55.378052,-3.435973,2023-06-21 10:02:44.000000,2023-06-21,2023-06,2023,6,June,Q2,Wednesday,2023-06-21 10:04:44.000000,2023-06-21 10:03:27.836000,2.0,0.73,Within SLA,Within SLA,False,2023-06-22 10:02:44.000000,2023-06-22 17:22:18.622000,24.0,31.33,SLA Violated,SLA Violated,True,2023-06-24 15:43:07.162000,77.67,4.0,3.0,False,True,False,0.0,False,False,False,None,AG007
2400,Closed,Completed,High,Chat,Feature request,Ready to use Software,Tier 1,1st line support,Nicola Wane,Poland,52.536273,19.050639,2023-06-21 22:56:11.000000,2023-06-21,2023-06,2023,6,June,Q2,Wednesday,2023-06-21 22:58:11.000000,2023-06-21 22:57:40.323000,2.0,1.49,Within SLA,Within SLA,False,2023-06-22 22:56:11.000000,2023-06-27 19:57:56.387000,24.0,141.03,SLA Violated,SLA Violated,True,2023-06-28 21:42:59.708000,166.78,6.0,3.0,False,True,False,0.0,False,False,False,None,AG004
2401,Resolved,Completed,Low,Chat,Other,Ready to use Software,Tier 1,1st line support,Connor Danielovitch,Spain,39.67337,-4.767726,2023-06-21 18:25:14.000000,2023-06-21,2023-06,2023,6,June,Q2,Wednesday,2023-06-21 18:27:14.000000,2023-06-21 18:28:56.863000,2.0,3.71,SLA Violated,SLA Violated,True,2023-06-22 18:25:14.000000,2023-06-22 15:59:52.150000,24.0,21.58,Within SLA,Within SLA,False,,,4.0,,False,True,False,0.0,False,False,False,None,AG002
2402,Closed,Completed,Medium,Email,Feature request,Ready to use Software,Tier 1,1st line support,Kristos Westoll,Germany,51.165691,10.451526,2023-06-21 23:30:20.000000,2023-06-21,2023-06,2023,6,June,Q2,Wednesday,2023-06-22 00:30:20.000000,2023-06-22 00:20:36.960000,60.0,50.28,Within SLA,Within SLA,False,2023-06-23 23:30:20.000000,2023-06-22 20:43:42.698000,48.0,21.22,Within SLA,Within SLA,False,2023-06-25 15:08:07.171000,87.63,1.0,5.0,False,True,False,0.0,False,False,False,None,AG003
2403,Resolved,Completed,High,Chat,Other,Custom software development,Tier 1,1st line support,Kristos Westoll,United Kingdom,55.378052,-3.435973,2023-06-21 11:31:28.000000,2023-06-21,2023-06,2023,6,June,Q2,Wednesday,2023-06-21 11:33:28.000000,2023-06-21 11:32:38.178000,2.0,1.17,Within SLA,Within SLA,False,2023-06-22 11:31:28.000000,2023-06-21 11:39:04.925000,24.0,0.13,Within SLA,Within SLA,False,,,60.0,,False,True,False,0.0,False,False,False,None,AG003
2404,Closed,Completed,Low,Email,Training request,Training and Consulting Services,Tier 2,2nd line support,Adolpho Messingham,Poland,52.536273,19.050639,2023-06-21 08:31:17.000000,2023-06-21,2023-06,2023,6,June,Q2,Wednesday,2023-06-21 09:31:17.000000,2023-06-21 08:52:45.281000,60.0,21.47,Within SLA,Within SLA,False,2023-06-23 08:31:17.000000,2023-06-21 21:32:34.318000,48.0,13.02,Within SLA,Within SLA,False,2023-06-25 12:33:20.356000,100.03,8.0,3.0,False,True,False,0.0,False,False,False,None,AG006
